   Time      U       Uh       Ut        V        W        u'       v'       w'      u'w'     u'v'     v'w'     TKE      CTKE
  69.65   15.559   15.563   15.578   -0.350    0.693    0.559   -0.350    0.693    0.387   -0.195   -0.242    0.458    0.248
  69.70   15.403   15.418   15.448   -0.664    0.974    0.403   -0.664    0.974    0.393   -0.268   -0.647    0.776    0.401
  69.75   15.406   15.441   15.501   -1.035    1.369    0.406   -1.035    1.369    0.556   -0.420   -1.416    1.554    0.789
  69.80   15.107   15.135   15.181   -0.913    1.180    0.107   -0.913    1.180    0.127   -0.098   -1.078    1.119    0.545
  69.85   15.156   15.171   15.179   -0.679    0.490    0.156   -0.679    0.490    0.077   -0.106   -0.333    0.363    0.179
  69.90   15.284   15.300   15.317   -0.701    0.702    0.284   -0.701    0.702    0.200   -0.199   -0.492    0.533    0.284
  69.95   15.295   15.325   15.356   -0.960    0.973    0.295   -0.960    0.973    0.287   -0.284   -0.934    0.978    0.509
  70.00   15.290   15.327   15.363   -1.068    1.048    0.290   -1.068    1.048    0.304   -0.309   -1.119    1.161    0.600
  70.05   15.319   15.362   15.392   -1.140    0.957    0.319   -1.140    0.957    0.306   -0.364   -1.091    1.159    0.595
  70.10   15.337   15.430   15.448   -1.691    0.733    0.337   -1.691    0.733    0.247   -0.570   -1.240    1.756    0.693
  70.15   15.307   15.367   15.400   -1.361    1.006    0.307   -1.361    1.006    0.309   -0.418   -1.369    1.479    0.732
  70.20   15.425   15.476   15.487   -1.260    0.571    0.425   -1.260    0.571    0.243   -0.536   -0.720    1.048    0.465
  70.25   15.244   15.303   15.313   -1.347    0.562    0.244   -1.347    0.562    0.137   -0.328   -0.757    1.095    0.418
  70.30   15.001   15.061   15.065   -1.341    0.344    0.001   -1.341    0.344    0.000   -0.001   -0.461    0.958    0.231
  70.35   15.119   15.164   15.166   -1.167    0.223    0.119   -1.167    0.223    0.027   -0.139   -0.260    0.713    0.148
  70.40   15.223   15.274   15.276   -1.243    0.245    0.223   -1.243    0.245    0.055   -0.278   -0.304    0.827    0.208
  70.45   15.308   15.361   15.374   -1.281    0.640    0.308   -1.281    0.640    0.197   -0.394   -0.820    1.073    0.465
  70.50   15.261   15.339   15.351   -1.542    0.591    0.261   -1.542    0.591    0.154   -0.403   -0.911    1.398    0.504
  70.55   14.979   15.043   15.047   -1.389    0.360   -0.021   -1.389    0.360   -0.008    0.030   -0.501    1.030    0.251
  70.60   15.151   15.217   15.223   -1.412    0.437    0.151   -1.412    0.437    0.066   -0.214   -0.617    1.104    0.328
  70.65   14.936   14.980   14.980   -1.148    0.096   -0.064   -1.148    0.096   -0.006    0.074   -0.110    0.665    0.066
  70.70   14.909   14.945   14.945   -1.033   -0.060   -0.091   -1.033   -0.060    0.005    0.094    0.062    0.539    0.056
  70.75   14.950   14.975   14.977   -0.875   -0.185   -0.050   -0.875   -0.185    0.009    0.044    0.162    0.401    0.084
  70.80   15.209   15.227   15.227   -0.741   -0.110    0.209   -0.741   -0.110   -0.023   -0.155    0.082    0.303    0.088
  70.85   15.240   15.281   15.282   -1.115   -0.197    0.240   -1.115   -0.197   -0.047   -0.267    0.219    0.670    0.174
  70.90   15.611   15.665   15.665   -1.294    0.020    0.611   -1.294    0.020    0.012   -0.791   -0.026    1.024    0.396
  70.95   15.086   15.143   15.143   -1.303   -0.108    0.086   -1.303   -0.108   -0.009   -0.113    0.141    0.859    0.090
  71.00   14.872   14.906   14.915   -1.002   -0.517   -0.128   -1.002   -0.517    0.066    0.128    0.518    0.644    0.269
  71.05   14.694   14.748   14.758   -1.264   -0.542   -0.306   -1.264   -0.542    0.166    0.387    0.685    0.993    0.402
  71.10   14.372   14.436   14.436   -1.351   -0.053   -0.628   -1.351   -0.053    0.033    0.848    0.072    1.112    0.426
  71.15   14.541   14.606   14.607   -1.375    0.216   -0.459   -1.375    0.216   -0.099    0.631   -0.297    1.074    0.352
  71.20   14.716   14.759   14.760   -1.127    0.181   -0.284   -1.127    0.181   -0.051    0.320   -0.204    0.691    0.191
  71.25   14.628   14.709   14.715   -1.540   -0.434   -0.372   -1.540   -0.434    0.162    0.573    0.669    1.349    0.448
  71.30   14.377   14.414   14.420   -1.032   -0.428   -0.623   -1.032   -0.428    0.267    0.644    0.442    0.819    0.413
  71.35   14.146   14.165   14.170   -0.735   -0.371   -0.854   -0.735   -0.371    0.317    0.628    0.273    0.704    0.377
  71.40   14.253   14.280   14.286   -0.886   -0.422   -0.747   -0.886   -0.422    0.316    0.662    0.374    0.761    0.412
  71.45   14.253   14.297   14.303   -1.123   -0.417   -0.747   -1.123   -0.417    0.312    0.839    0.469    0.997    0.505
  71.50   14.343   14.382   14.394   -1.064   -0.576   -0.657   -1.064   -0.576    0.378    0.699    0.612    0.947    0.502
  71.55   14.585   14.634   14.635   -1.199   -0.153   -0.415   -1.199   -0.153    0.063    0.497    0.183    0.816    0.267
  71.60   14.026   14.102   14.102   -1.468   -0.023   -0.974   -1.468   -0.023    0.023    1.430    0.034    1.553    0.716
  71.65   14.124   14.196   14.203   -1.433   -0.448   -0.876   -1.433   -0.448    0.392    1.256    0.642    1.511    0.732
  71.70   14.122   14.221   14.230   -1.679   -0.483   -0.878   -1.679   -0.483    0.424    1.474    0.811    1.911    0.867
  71.75   14.363   14.446   14.457   -1.548   -0.563   -0.637   -1.548   -0.563    0.359    0.986    0.872    1.560    0.682
  71.80   14.485   14.530   14.539   -1.150   -0.498   -0.515   -1.150   -0.498    0.257    0.593    0.573    0.919    0.432
  71.85   14.380   14.415   14.419   -0.995   -0.368   -0.620   -0.995   -0.368    0.228    0.617    0.366    0.755    0.376
  71.90   14.121   14.139   14.148   -0.701   -0.502   -0.879   -0.701   -0.502    0.442    0.616    0.352    0.758    0.418
  71.95   14.072   14.074   14.086   -0.248   -0.588   -0.928   -0.248   -0.588    0.545    0.230    0.145    0.634    0.305
  72.00   14.342   14.347   14.348   -0.393   -0.173   -0.658   -0.393   -0.173    0.114    0.258    0.068    0.309    0.145
  72.05   14.264   14.279   14.285   -0.657   -0.389   -0.736   -0.657   -0.389    0.286    0.483    0.255    0.562    0.308
  72.10   14.398   14.418   14.428   -0.763   -0.537   -0.602   -0.763   -0.537    0.324    0.459    0.410    0.617    0.348
  72.15   14.376   14.387   14.395   -0.560   -0.480   -0.624   -0.560   -0.480    0.300    0.349    0.269    0.467    0.267
  72.20   14.463   14.476   14.477   -0.620   -0.145   -0.537   -0.620   -0.145    0.078    0.333    0.090    0.347    0.177
  72.25   14.278   14.284   14.296   -0.403    0.573   -0.722   -0.403    0.573   -0.413    0.291   -0.231    0.506    0.278
  72.30   14.023   14.024   14.038   -0.151    0.623   -0.977   -0.151    0.623   -0.608    0.148   -0.094    0.682    0.316
  72.35   14.095   14.095   14.114    0.020    0.728   -0.905    0.020    0.728   -0.658   -0.018    0.014    0.674    0.329
  72.40   14.128   14.130   14.155    0.209    0.837   -0.872    0.209    0.837   -0.730   -0.182    0.175    0.752    0.386
  72.45   14.519   14.520   14.534    0.149    0.648   -0.481    0.149    0.648   -0.312   -0.072    0.097    0.337    0.167
  72.50   14.328   14.332   14.348    0.330    0.677   -0.672    0.330    0.677   -0.455   -0.222    0.223    0.509    0.277
  72.55   14.194   14.194   14.213    0.011    0.732   -0.806    0.011    0.732   -0.589   -0.009    0.008    0.592    0.295
  72.60   14.444   14.445   14.471    0.156    0.857   -0.556    0.156    0.857   -0.476   -0.086    0.133    0.534    0.251
  72.65   14.613   14.614   14.639    0.165    0.855   -0.387    0.165    0.855   -0.331   -0.064    0.141    0.454    0.182
  72.70   15.050   15.056   15.074   -0.428    0.720    0.050   -0.428    0.720    0.036   -0.022   -0.308    0.352    0.156
  72.75   15.190   15.194   15.212   -0.346    0.726    0.190   -0.346    0.726    0.138   -0.066   -0.251    0.342    0.147
  72.80   15.376   15.377   15.413   -0.167    1.052    0.376   -0.167    1.052    0.395   -0.063   -0.176    0.638    0.219
  72.85   15.053   15.056   15.086   -0.317    0.948    0.053   -0.317    0.948    0.050   -0.017   -0.301    0.501    0.153
  72.90   15.214   15.223   15.234   -0.537    0.569    0.214   -0.537    0.569    0.122   -0.115   -0.306    0.329    0.174
  72.95   15.259   15.266   15.277   -0.454    0.593    0.259   -0.454    0.593    0.153   -0.118   -0.269    0.312    0.166
  73.00   15.288   15.293   15.303   -0.415    0.546    0.288   -0.415    0.546    0.157   -0.120   -0.227    0.277    0.150
  73.05   15.533   15.533   15.543   -0.051    0.547    0.533   -0.051    0.547    0.292   -0.027   -0.028    0.293    0.147
  73.10   15.683   15.688   15.691   -0.381    0.329    0.683   -0.381    0.329    0.225   -0.260   -0.125    0.360    0.183
  73.15   15.910   15.913   15.926   -0.347    0.628    0.910   -0.347    0.628    0.571   -0.316   -0.218    0.671    0.344
  73.20   15.685   15.685   15.718   -0.105    1.015    0.685   -0.105    1.015    0.695   -0.072   -0.106    0.755    0.353
  73.25   15.761   15.761   15.804    0.060    1.167    0.761    0.060    1.167    0.888    0.046    0.071    0.972    0.446
  73.30   16.075   16.075   16.086   -0.145    0.589    1.075   -0.145    0.589    0.633   -0.156   -0.085    0.762    0.329
  73.35   15.766   15.768   15.771   -0.234    0.323    0.766   -0.234    0.323    0.247   -0.179   -0.076    0.373    0.157
  73.40   15.490   15.492   15.494   -0.218    0.283    0.490   -0.218    0.283    0.139   -0.107   -0.062    0.184    0.093
  73.45   15.247   15.247   15.248    0.002   -0.145    0.247    0.002   -0.145   -0.036    0.000   -0.000    0.041    0.018
  73.50   15.098   15.098   15.100    0.010   -0.268    0.098    0.010   -0.268   -0.026    0.001   -0.003    0.041    0.013
  73.55   14.874   14.876   14.878   -0.204   -0.275   -0.126   -0.204   -0.275    0.035    0.026    0.056    0.067    0.035
  73.60   15.077   15.077   15.079    0.051   -0.270    0.077    0.051   -0.270   -0.021    0.004   -0.014    0.041    0.013
  73.65   15.304   15.304   15.312   -0.102   -0.493    0.304   -0.102   -0.493   -0.150   -0.031    0.050    0.173    0.081
  73.70   15.469   15.469   15.471    0.085   -0.252    0.469    0.085   -0.252   -0.118    0.040   -0.022    0.145    0.063
  73.75   15.390   15.390   15.390   -0.080    0.051    0.390   -0.080    0.051    0.020   -0.031   -0.004    0.080    0.019
  73.80   15.328   15.329   15.330    0.079   -0.194    0.328    0.079   -0.194   -0.064    0.026   -0.015    0.076    0.035
  73.85   14.857   14.857   14.857    0.026   -0.005   -0.143    0.026   -0.005    0.001   -0.004   -0.000    0.011    0.002
  73.90   14.968   14.969   14.970    0.170    0.200   -0.032    0.170    0.200   -0.006   -0.005    0.034    0.035    0.017
  73.95   15.192   15.193   15.196    0.192    0.298    0.192    0.192    0.298    0.057    0.037    0.057    0.081    0.044
  74.00   15.133   15.141   15.142    0.488    0.177    0.133    0.488    0.177    0.024    0.065    0.086    0.143    0.055
  74.05   15.025   15.055   15.060    0.946    0.408    0.025    0.946    0.408    0.010    0.024    0.385    0.530    0.193
  74.10   14.957   14.983   14.990    0.892    0.435   -0.043    0.892    0.435   -0.019   -0.039    0.388    0.493    0.195
  74.15   14.900   14.919   14.927    0.755    0.469   -0.100    0.755    0.469   -0.047   -0.075    0.354    0.400    0.183
  74.20   14.998   15.036   15.052    1.070    0.703   -0.002    1.070    0.703   -0.002   -0.002    0.753    0.820    0.376
  74.25   14.831   14.882   14.907    1.232    0.857   -0.169    1.232    0.857   -0.145   -0.208    1.056    1.141    0.543
  74.30   14.680   14.726   14.744    1.164    0.729   -0.320    1.164    0.729   -0.233   -0.372    0.848    0.993    0.477
  74.35   14.903   14.937   14.965    1.009    0.920   -0.097    1.009    0.920   -0.090   -0.098    0.928    0.937    0.469
  74.40   14.811   14.874   14.904    1.368    0.943   -0.189    1.368    0.943   -0.178   -0.259    1.290    1.398    0.664
  74.45   14.719   14.770   14.799    1.219    0.936   -0.281    1.219    0.936   -0.263   -0.342    1.142    1.221    0.610
  74.50   14.829   14.873   14.898    1.149    0.854   -0.171    1.149    0.854   -0.146   -0.197    0.981    1.039    0.505
  74.55   14.784   14.846   14.875    1.356    0.929   -0.216    1.356    0.929   -0.201   -0.293    1.259    1.374    0.654
  74.60   14.937   15.013   15.039    1.510    0.886   -0.063    1.510    0.886   -0.056   -0.095    1.338    1.534    0.671
  74.65   14.988   15.090   15.130    1.755    1.099   -0.012    1.755    1.099   -0.014   -0.022    1.929    2.145    0.965
  74.70   15.004   15.077   15.118    1.490    1.102    0.004    1.490    1.102    0.004    0.005    1.642    1.717    0.821
  74.75   14.792   14.844   14.891    1.234    1.185   -0.208    1.234    1.185   -0.246   -0.256    1.463    1.486    0.753
  74.80   14.818   14.858   14.910    1.087    1.249   -0.182    1.087    1.249   -0.228   -0.198    1.357    1.387    0.695
  74.85   14.881   14.941   14.992    1.338    1.235   -0.119    1.338    1.235   -0.146   -0.159    1.651    1.664    0.833
  74.90   15.301   15.363   15.403    1.372    1.114    0.301    1.372    1.114    0.336    0.413    1.529    1.608    0.810
  74.95   15.156   15.211   15.240    1.288    0.939    0.156    1.288    0.939    0.147    0.201    1.210    1.283    0.618
  75.00   14.683   14.800   14.813    1.865    0.603   -0.317    1.865    0.603   -0.191   -0.592    1.125    1.971    0.643
  75.05   14.912   15.017   15.023    1.771    0.448   -0.088    1.771    0.448   -0.040   -0.156    0.794    1.673    0.405
  75.10   14.885   14.951   14.951    1.409    0.027   -0.115    1.409    0.027   -0.003   -0.162    0.038    1.000    0.083
  75.15   15.142   15.194   15.194    1.257    0.116    0.142    1.257    0.116    0.016    0.178    0.146    0.807    0.116
  75.20   15.129   15.165   15.168    1.037    0.315    0.129    1.037    0.315    0.041    0.134    0.327    0.596    0.178
  75.25   14.818   14.876   14.877    1.312    0.098   -0.182    1.312    0.098   -0.018   -0.238    0.129    0.882    0.136
  75.30   14.717   14.772   14.772    1.273   -0.051   -0.283    1.273   -0.051    0.014   -0.360   -0.064    0.852    0.183
  75.35   14.708   14.759   14.762    1.228   -0.300   -0.292    1.228   -0.300    0.088   -0.359   -0.368    0.842    0.261
  75.40   14.754   14.828   14.836    1.476   -0.486   -0.246    1.476   -0.486    0.120   -0.363   -0.718    1.238    0.407
  75.45   14.626   14.687   14.691    1.339   -0.315   -0.374    1.339   -0.315    0.118   -0.501   -0.421    1.016    0.332
  75.50   14.452   14.486   14.487    0.986    0.170   -0.548    0.986    0.170   -0.093   -0.540    0.168    0.650    0.286
  75.55   14.254   14.287   14.287    0.979   -0.059   -0.746    0.979   -0.059    0.044   -0.731   -0.057    0.760    0.367
  75.60   14.154   14.174   14.175    0.753    0.137   -0.846    0.753    0.137   -0.116   -0.637    0.103    0.650    0.328
  75.65   14.262   14.287   14.287    0.843    0.039   -0.738    0.843    0.039   -0.029   -0.622    0.033    0.628    0.312
  75.70   14.371   14.406   14.412    1.001    0.414   -0.629    1.001    0.414   -0.260   -0.630    0.414    0.784    0.399
  75.75   14.367   14.382   14.400    0.660    0.715   -0.633    0.660    0.715   -0.453   -0.418    0.472    0.674    0.388
  75.80   13.981   13.999   14.021    0.704    0.798   -1.019    0.704    0.798   -0.814   -0.717    0.562    1.086    0.611
  75.85   13.735   13.735   13.735    0.098    0.055   -1.265    0.098    0.055   -0.069   -0.124    0.005    0.806    0.071
  75.90   13.652   13.652   13.653    0.058    0.103   -1.348    0.058    0.103   -0.139   -0.078    0.006    0.915    0.080
  75.95   14.094   14.098   14.100   -0.360    0.249   -0.906   -0.360    0.249   -0.226    0.326   -0.090    0.507    0.203
  76.00   14.294   14.298   14.309   -0.350    0.540   -0.706   -0.350    0.540   -0.381    0.247   -0.189    0.456    0.246
  76.05   14.276   14.276   14.294   -0.010    0.728   -0.724   -0.010    0.728   -0.528    0.008   -0.008    0.528    0.264
  76.10   14.567   14.568   14.590    0.195    0.793   -0.433    0.195    0.793   -0.344   -0.084    0.154    0.427    0.193
  76.15   14.939   14.940   14.953    0.159    0.626   -0.061    0.159    0.626   -0.038   -0.010    0.099    0.210    0.053
  76.20   14.944   14.944   14.956    0.074    0.591   -0.056    0.074    0.591   -0.033   -0.004    0.043    0.179    0.027
  76.25   14.889   14.889   14.901   -0.054    0.603   -0.111   -0.054    0.603   -0.067    0.006   -0.032    0.189    0.037
  76.30   15.054   15.054   15.073   -0.032    0.744    0.054   -0.032    0.744    0.040   -0.002   -0.024    0.279    0.023
